station,evid,pickTime
KNHM,125224,2021-05-25 13:19:30.227
KNHM,125226,2021-05-25 22:58:33.446
KNHM,125230,2021-05-27 15:02:15.030
KNHM,125231,2021-05-27 17:40:31.253
KNHM,125249,2021-06-05 11:23:11.250
KNHM,125272,2021-06-11 19:22:18.373
KNHM,125279,2021-06-14 16:31:50.783
KNHM,125329,2021-07-06 15:40:48.200
KNHM,125354,2021-07-21 00:04:41.453
KNHM,125394,2021-08-18 06:26:23.636
KNHM,125425,2021-09-09 03:10:46.048
KNHM,125427,2021-09-09 20:59:55.667
KNHM,125453,2021-09-20 19:17:32.353
KNHM,125462,2021-09-24 22:08:02.916
KNHM,125467,2021-09-25 23:01:58.786
KNHM,125471,2021-09-27 00:07:03.426
KNHM,125482,2021-09-30 20:21:46.083
KNHM,125519,2021-10-13 18:59:00.203
KNHM,125544,2021-10-20 15:06:56.917
KNHM,125558,2021-10-24 19:19:51.737
KNHM,125564,2021-10-25 23:57:21.284
KNHM,125565,2021-10-25 23:59:27.328
KNHM,125623,2021-11-13 16:19:49.860
KNHM,125643,2021-11-19 00:15:19.031
KNHM,125677,2021-12-08 21:32:37.608
KNHM,125727,2021-12-28 00:57:19.360
KNHM,125732,2021-12-29 15:57:43.765
KNHM,125733,2021-12-31 00:08:47.966
KNHM,125810,2022-01-22 22:19:31.557
KNHM,125814,2022-01-22 23:13:51.512
KRSH,123593,2019-06-09 03:40:47.596
KRSH,123615,2019-06-15 20:43:00.877
KRSH,123618,2019-06-16 01:22:03.747
KRSH,123674,2019-07-05 19:55:27.632
KRSH,123720,2019-08-05 19:05:15.074
KRSH,123724,2019-08-09 02:24:35.651
KRSH,123725,2019-08-09 02:38:56.234
KRSH,123730,2019-08-12 21:29:56.314
KRSH,123732,2019-08-13 00:10:23.938
KRSH,123755,2019-09-03 01:35:00.178
KRSH,123762,2019-09-10 20:00:47.510
KRSH,123768,2019-09-14 16:27:06.234
KRSH,123782,2019-09-23 01:41:18.517
KRSH,123787,2019-09-25 01:04:00.357
KRSH,123804,2019-10-05 14:10:33.126
KRSH,123812,2019-10-08 18:16:16.230
KRSH,123838,2019-10-18 18:31:50.345
KRSH,123845,2019-10-23 20:57:36.199
KRSH,123846,2019-10-23 21:18:10.385
KRSH,123851,2019-10-28 00:46:50.630
KRSH,123859,2019-10-31 11:35:02.235
KRSH,123967,2019-12-05 15:47:52.644
KRSH,123975,2019-12-07 03:02:12.351
KRSH,124008,2019-12-21 23:31:57.678
KRSH,124016,2019-12-28 22:04:48.978
KRSH,124023,2020-01-04 22:52:12.998
KRSH,124063,2020-01-27 02:27:18.882
KRSH,124096,2020-02-06 20:53:30.021
KRSH,124100,2020-02-08 21:41:38.306
KRSH,124126,2020-02-26 18:10:29.347
KRSH,124156,2020-03-13 03:59:59.833
KRSH,124198,2020-03-31 11:53:17.660
KRSH,124201,2020-04-01 14:28:02.063
KRSH,124205,2020-04-02 01:12:23.049
KRSH,124211,2020-04-02 15:57:59.231
KRSH,124212,2020-04-02 16:55:07.718
KRSH,124214,2020-04-02 17:01:51.894
KRSH,124215,2020-04-02 17:21:22.297
KRSH,124219,2020-04-02 18:33:15.558
KRSH,124221,2020-04-03 09:11:54.436
KRSH,124222,2020-04-03 09:12:28.311
KRSH,124223,2020-04-03 09:13:47.240
KRSH,124225,2020-04-03 10:16:21.446
KRSH,124228,2020-04-04 00:30:17.048
KRSH,124229,2020-04-04 00:47:16.864
KRSH,124230,2020-04-04 00:54:52.313
KRSH,124232,2020-04-04 01:27:12.592
KRSH,124237,2020-04-04 05:03:49.504
KRSH,124239,2020-04-04 05:56:33.550
KRSH,124240,2020-04-04 06:07:40.907
KRSH,124241,2020-04-04 06:09:50.372
KRSH,124242,2020-04-04 10:35:42.591
KRSH,124244,2020-04-04 14:07:38.857
KRSH,124245,2020-04-04 14:10:28.367
KRSH,124246,2020-04-04 14:58:54.950
KRSH,124253,2020-04-04 23:02:50.855
KRSH,124260,2020-04-05 18:28:46.468
KRSH,124264,2020-04-05 23:49:40.573
KRSH,124286,2020-04-14 04:29:14.093
KRSH,124304,2020-04-20 02:51:29.512
KRSH,124431,2020-05-26 23:32:15.642
KRSH,124483,2020-06-18 13:38:58.067
KRSH,124484,2020-06-18 13:48:27.110
KRSH,124488,2020-06-19 15:20:11.509
KRSH,124512,2020-07-11 02:44:08.694
KRSH,124632,2020-10-02 07:45:36.056
KRSH,124653,2020-10-13 19:16:54.547
KRSH,124694,2020-10-30 09:37:11.847
KRSH,124698,2020-10-31 05:49:59.752
KRSH,124725,2020-11-08 23:35:57.329
KRSH,124741,2020-11-11 00:31:13.176
KRSH,124749,2020-11-13 23:58:02.661
KRSH,124856,2020-12-25 23:08:02.289
KRSH,125003,2021-02-21 14:54:44.129
KRSH,125096,2021-03-26 10:18:57.663
KRSH,125156,2021-04-19 23:11:40.947
KRSH,125208,2021-05-14 07:57:40.370
KRSH,125236,2021-05-30 20:34:02.066
KRSH,125237,2021-05-30 23:44:30.127
KRSH,125272,2021-06-11 19:22:14.884
KRSH,125277,2021-06-12 19:52:28.427
KRSH,125283,2021-06-17 00:15:30.399
KRSH,125294,2021-06-19 16:38:16.797
KRSH,125322,2021-07-04 22:49:00.934
KRSH,125520,2021-10-14 04:26:38.757
KRSH,125696,2021-12-16 02:50:58.871
KRSH,125793,2022-01-20 18:31:23.393
KSH0,122186,2018-06-07 14:08:12.384
KSH0,122220,2018-06-17 13:35:11.493
KSH0,122239,2018-06-27 20:51:50.553
KSH0,122246,2018-07-02 05:59:43.560
KSH0,122247,2018-07-02 06:11:08.768
KSH0,122249,2018-07-04 01:50:17.543
KSH0,122250,2018-07-04 01:54:36.429
KSH0,122256,2018-07-04 03:52:10.002
KSH0,122260,2018-07-04 04:19:27.804
KSH0,122267,2018-07-04 05:12:18.205
KSH0,122268,2018-07-04 05:22:47.717
KSH0,122274,2018-07-04 06:16:59.429
KSH0,122275,2018-07-04 06:52:55.350
KSH0,122280,2018-07-04 09:04:25.114
KSH0,122289,2018-07-04 17:35:19.642
KSH0,122291,2018-07-04 18:28:48.068
KSH0,122297,2018-07-04 19:51:33.912
KSH0,122301,2018-07-04 20:08:39.813
KSH0,122302,2018-07-04 20:15:06.958
KSH0,122304,2018-07-04 20:33:14.727
KSH0,122305,2018-07-04 20:33:39.451
KSH0,122306,2018-07-04 20:42:23.825
KSH0,122308,2018-07-04 20:46:25.735
KSH0,122321,2018-07-04 21:52:35.934
KSH0,122335,2018-07-04 23:26:01.866
KSH0,122341,2018-07-05 00:30:26.915
KSH0,122348,2018-07-05 00:55:15.053
KSH0,122349,2018-07-05 00:59:43.513
KSH0,122356,2018-07-05 01:47:08.525
KSH0,122359,2018-07-05 02:15:36.888
KSH0,122360,2018-07-05 02:24:28.668
KSH0,122362,2018-07-05 03:34:18.908
KSH0,122375,2018-07-05 07:11:59.264
KSH0,122379,2018-07-05 08:33:26.245
KSH0,122397,2018-07-05 15:11:19.851
KSH0,122398,2018-07-05 15:12:52.119
KSH0,122401,2018-07-05 17:21:39.614
KSH0,122415,2018-07-05 22:53:38.440
KSH0,122416,2018-07-05 23:20:48.228
KSH0,122419,2018-07-05 23:57:06.924
KSH0,122436,2018-07-06 03:04:55.777
KSH0,122451,2018-07-06 10:08:57.719
KSH0,122457,2018-07-06 13:05:19.209
KSH0,122469,2018-07-06 16:04:45.988
KSH0,122472,2018-07-06 17:13:33.521
KSH0,122473,2018-07-06 17:29:42.027
KSH0,122474,2018-07-06 17:31:54.965
KSH0,122475,2018-07-06 17:34:47.998
KSH0,122478,2018-07-06 18:30:04.520
KSH0,122489,2018-07-06 20:30:24.707
KSH0,122491,2018-07-06 21:22:15.591
KSH0,122494,2018-07-06 22:05:55.999
KSH0,122504,2018-07-07 01:38:19.962
KSH0,122530,2018-07-07 17:33:36.897
KSH0,122536,2018-07-07 18:19:11.892
KSH0,122537,2018-07-07 18:28:34.946
KSH0,122550,2018-07-08 02:26:48.409
KSH0,122551,2018-07-08 02:44:41.871
KSH0,122555,2018-07-08 12:39:19.665
KSH0,122571,2018-07-08 21:42:56.127
KSH0,122572,2018-07-08 21:55:37.936
KSH0,122580,2018-07-09 05:26:49.857
KSH0,122625,2018-07-10 14:05:55.466
KSH0,122677,2018-07-12 07:00:44.869
KSH0,122685,2018-07-12 19:58:04.083
KSH0,122687,2018-07-12 22:27:49.031
KSH0,122689,2018-07-12 23:00:37.531
KSH0,122690,2018-07-13 00:11:52.964
KSH0,122694,2018-07-13 14:24:21.980
KSH0,122702,2018-07-14 01:26:15.936
KSH0,122706,2018-07-14 08:49:03.816
KSH0,122718,2018-07-15 10:31:06.986
KSH0,122749,2018-07-18 15:24:19.707
KSH0,122752,2018-07-18 21:25:04.352
KSH0,122754,2018-07-19 01:28:10.136
KSH0,122757,2018-07-19 07:48:05.327
KSH0,122783,2018-07-22 19:34:39.663
KSH0,122794,2018-07-24 23:45:22.595
KSH0,122810,2018-07-26 18:31:00.033
KSH0,122818,2018-07-27 12:58:44.064
KSH0,122823,2018-07-28 00:14:50.335
KSH0,122830,2018-07-28 11:12:25.576
KSH0,122842,2018-07-28 23:38:55.027
KSH0,122845,2018-07-29 00:08:05.038
KSH0,122846,2018-07-29 00:27:09.063
KSH0,122849,2018-07-29 07:20:10.452
KSH0,122858,2018-07-29 12:25:32.900
KSH0,122860,2018-07-29 13:17:02.662
KSH0,122885,2018-07-31 16:25:38.382
KSH0,122903,2018-08-01 14:32:49.248
KSH0,122941,2018-08-06 21:35:00.539
KSH0,122944,2018-08-07 13:38:48.440
KSH0,122948,2018-08-07 15:01:23.412
KSH0,122954,2018-08-08 21:09:26.647
KSH0,122957,2018-08-08 23:33:57.728
KSH0,122960,2018-08-10 01:41:49.303
KSH0,122965,2018-08-10 22:35:19.964
KSH0,122974,2018-08-12 17:41:53.893
KSH0,122978,2018-08-13 05:24:07.339
KSH0,123003,2018-08-21 15:16:08.240
KSH0,123007,2018-08-22 22:55:09.453
KSH0,123015,2018-08-24 02:53:26.693
KSH0,123021,2018-08-24 20:44:54.217
KSH0,123039,2018-09-01 04:35:29.810
KSH0,123056,2018-09-05 19:19:03.252
KSH0,123067,2018-09-13 01:45:20.111
KSH0,123072,2018-09-14 22:54:34.928
KSH0,123079,2018-09-18 04:33:02.335
KSH0,123128,2018-10-02 02:44:32.706
KSH0,123144,2018-10-06 12:29:20.899
KSH0,123180,2018-10-16 06:51:18.662
KSH0,123182,2018-10-16 22:28:08.360
KSH0,123185,2018-10-18 00:02:27.267
KSH0,123193,2018-10-19 23:17:09.001
KSH0,123235,2018-11-06 22:33:37.546
KSH0,123257,2018-11-13 00:56:34.174
KSH0,123261,2018-11-14 22:41:21.660
KSH0,123262,2018-11-16 15:22:45.085
KSH0,123263,2018-11-16 18:59:28.470
KSH0,123266,2018-11-18 18:05:07.009
KSH0,123274,2018-11-22 14:14:04.656
KSH0,123294,2018-11-28 23:12:21.808
KSH0,123309,2018-12-14 14:06:05.398
KSH0,123325,2018-12-26 00:54:01.798
KSH0,123806,2019-10-06 05:15:07.465
KSH0,123812,2019-10-08 18:16:19.870
KSH0,123832,2019-10-15 19:16:06.505
KSH0,123837,2019-10-18 14:12:31.431
KSH0,123838,2019-10-18 18:31:53.283
KSH0,123849,2019-10-27 03:29:22.693
KSH0,123859,2019-10-31 11:35:06.873
KSH0,123862,2019-11-01 00:55:20.468
KSH0,123863,2019-11-01 18:40:50.346
KSH0,123865,2019-11-02 04:14:01.820
KSH0,123867,2019-11-02 14:07:19.906
KSH0,123915,2019-11-18 12:39:50.590
KSH0,123925,2019-11-23 15:45:00.774
KSH0,123958,2019-12-01 13:20:24.108
KSH0,123973,2019-12-06 18:54:55.569
KSH0,124121,2020-02-25 16:13:36.642
KSH0,124131,2020-02-28 04:19:32.472
KSH0,124161,2020-03-15 12:14:39.958
KSH0,124171,2020-03-20 13:08:38.886
KSH0,124206,2020-04-02 01:12:31.770
KSH0,124224,2020-04-03 09:35:28.688
KSH0,124227,2020-04-03 15:47:57.754
KSH0,124246,2020-04-04 14:58:59.579
KSH0,124268,2020-04-07 19:54:55.434
KSH0,124397,2020-05-10 10:26:43.175
KSH0,124446,2020-06-01 20:18:10.135
KSH0,124469,2020-06-12 08:00:56.027
KSH0,124500,2020-06-29 14:31:23.223
KSH0,124508,2020-07-07 22:30:03.695
KSH0,124562,2020-08-26 20:34:20.973
KSH0,124570,2020-08-30 02:57:30.491
KSH0,124605,2020-09-18 03:18:54.772
KSH0,124607,2020-09-18 20:46:20.200
KSH0,124635,2020-10-04 11:25:15.959
KSH0,124636,2020-10-04 19:22:32.375
KSH0,124648,2020-10-10 11:30:22.122
KSH0,124649,2020-10-10 22:21:18.169
KSH0,124657,2020-10-15 18:55:17.435
KSH0,124660,2020-10-16 13:02:00.788
KSH0,124703,2020-11-02 00:05:07.722
KSH0,124704,2020-11-02 03:22:11.205
KSH0,124709,2020-11-03 00:32:33.795
KSH0,124860,2020-12-26 21:09:46.365
KSH0,124902,2021-01-09 13:51:48.737
KSH0,124975,2021-02-07 15:15:20.938
KSH0,124987,2021-02-13 03:16:17.027
KSH0,125022,2021-02-27 06:45:03.086
KSH0,125047,2021-03-06 09:31:04.373
KSH0,125082,2021-03-20 00:59:38.461
KSH0,125086,2021-03-21 01:50:37.323
KSH0,125096,2021-03-26 10:19:00.424
KSH0,125111,2021-04-05 18:42:40.194
KSH0,125128,2021-04-09 15:12:58.119
KSH0,125136,2021-04-13 19:54:51.729
KSH0,125148,2021-04-17 09:56:42.284
KSH0,125149,2021-04-17 09:57:55.615
KSH0,125160,2021-04-22 19:05:14.815
KSH0,125203,2021-05-12 00:13:41.354
KSH0,125208,2021-05-14 07:57:42.935
KSH0,125231,2021-05-27 17:40:33.169
KSH0,125249,2021-06-05 11:23:14.123
KSH0,125279,2021-06-14 16:31:58.042
KSH0,125319,2021-07-02 13:28:15.587
KSH0,125322,2021-07-04 22:49:05.397
KSH0,125373,2021-08-01 23:57:53.686
KSH0,125380,2021-08-08 20:43:06.245
KSH0,125386,2021-08-10 19:13:27.990
KSH0,125387,2021-08-10 19:23:28.751
KSH0,125389,2021-08-13 22:32:54.407
KSH0,125393,2021-08-17 22:04:34.514
KSH0,125453,2021-09-20 19:17:37.936
KSH0,125457,2021-09-23 20:34:33.084
KSH0,125477,2021-09-29 14:19:04.819
KSH0,125562,2021-10-25 13:19:31.143
KSH0,125571,2021-10-27 14:35:12.194
KSH0,125652,2021-11-26 03:02:43.689
KSH0,125690,2021-12-13 14:41:06.912
KSH0,125696,2021-12-16 02:50:58.216
KSH0,125793,2022-01-20 18:31:27.356
KSH0,125814,2022-01-22 23:13:54.136
LVBS,121984,2018-02-26 15:04:44.359
LVBS,121989,2018-03-01 09:44:29.501
LVBS,122006,2018-03-14 04:15:50.274
LVBS,122045,2018-04-01 00:17:43.451
LVBS,122049,2018-04-05 17:44:03.669
LVBS,122068,2018-04-18 09:41:53.217
LVBS,122073,2018-04-20 17:04:24.653
LVBS,122078,2018-04-26 14:20:11.593
LVBS,122089,2018-04-30 18:11:12.406
LVBS,122097,2018-05-04 14:47:56.094
LVBS,122102,2018-05-05 05:07:11.820
LVBS,122144,2018-05-18 15:44:29.471
LVBS,122147,2018-05-19 14:06:53.402
LVBS,122186,2018-06-07 14:08:13.139
LVBS,122217,2018-06-15 16:58:49.614
LVBS,122220,2018-06-17 13:35:11.275
LVBS,122228,2018-06-21 14:47:50.734
LVBS,122713,2018-07-14 20:54:29.961
LVBS,122876,2018-07-30 20:52:53.280
LVBS,122960,2018-08-10 01:41:45.911
LVBS,123039,2018-09-01 04:35:30.271
LVBS,123058,2018-09-06 03:46:40.474
LVBS,123063,2018-09-10 21:45:51.356
LVBS,123067,2018-09-13 01:45:16.464
LVBS,123097,2018-09-24 06:04:41.045
LVBS,123132,2018-10-03 16:35:31.250
LVBS,123185,2018-10-18 00:02:30.132
LVBS,123202,2018-10-27 04:26:47.924
LVBS,123209,2018-10-29 11:37:00.619
LVBS,123250,2018-11-11 04:41:59.174
LVBS,123261,2018-11-14 22:41:19.486
LVBS,123274,2018-11-22 14:14:01.770
LVBS,123294,2018-11-28 23:12:19.222
LVBS,123393,2019-02-05 18:55:38.715
LVBS,123433,2019-03-07 20:53:06.640
LVBS,123484,2019-04-17 00:26:14.748
LVBS,123527,2019-05-11 19:57:14.557
LVBS,123593,2019-06-09 03:40:47.856
LVBS,123614,2019-06-15 19:36:19.439
LVBS,123636,2019-06-24 05:48:56.174
LVBS,123711,2019-07-30 22:57:01.486
LVBS,123768,2019-09-14 16:27:06.353
LVBS,123782,2019-09-23 01:41:18.199
LVBS,123804,2019-10-05 14:10:35.270
LVBS,123806,2019-10-06 05:15:06.098
LVBS,123832,2019-10-15 19:16:06.007
LVBS,123846,2019-10-23 21:18:09.118
LVBS,123853,2019-10-29 00:01:03.067
LVBS,123859,2019-10-31 11:35:01.952
LVBS,123913,2019-11-17 21:26:37.558
LVBS,123950,2019-11-28 21:43:02.492
LVBS,123967,2019-12-05 15:47:52.612
LVBS,123972,2019-12-06 09:39:51.262
LVBS,124016,2019-12-28 22:04:48.739
LVBS,124032,2020-01-12 19:45:53.027
LVBS,124076,2020-02-03 10:26:42.877
LVBS,124096,2020-02-06 20:53:31.949
LVBS,124100,2020-02-08 21:41:39.617
LVBS,124126,2020-02-26 18:10:29.373
LVBS,124156,2020-03-13 03:59:59.807
LVBS,124183,2020-03-27 03:47:56.739
LVBS,124201,2020-04-01 14:28:01.017
LVBS,124204,2020-04-02 00:53:17.530
LVBS,124205,2020-04-02 01:12:22.858
LVBS,124208,2020-04-02 04:40:43.334
LVBS,124209,2020-04-02 09:37:12.949
LVBS,124211,2020-04-02 15:57:58.816
LVBS,124213,2020-04-02 16:56:50.700
LVBS,124214,2020-04-02 17:01:51.376
LVBS,124216,2020-04-02 17:32:51.688
LVBS,124219,2020-04-02 18:33:15.154
LVBS,124221,2020-04-03 09:11:54.025
LVBS,124222,2020-04-03 09:12:27.941
LVBS,124223,2020-04-03 09:13:46.847
LVBS,124224,2020-04-03 09:35:23.855
LVBS,124225,2020-04-03 10:16:21.080
LVBS,124228,2020-04-04 00:30:16.715
LVBS,124229,2020-04-04 00:47:16.555
LVBS,124230,2020-04-04 00:54:51.949
LVBS,124232,2020-04-04 01:27:12.268
LVBS,124237,2020-04-04 05:03:49.212
LVBS,124239,2020-04-04 05:56:33.242
LVBS,124240,2020-04-04 06:07:40.567
LVBS,124242,2020-04-04 10:35:42.360
LVBS,124244,2020-04-04 14:07:38.436
LVBS,124245,2020-04-04 14:10:27.966
LVBS,124246,2020-04-04 14:58:54.635
LVBS,124249,2020-04-04 18:37:54.654
LVBS,124253,2020-04-04 23:02:50.460
LVBS,124256,2020-04-05 14:10:07.959
LVBS,124258,2020-04-05 18:07:44.716
LVBS,124260,2020-04-05 18:28:46.054
LVBS,124261,2020-04-05 18:32:02.079
LVBS,124262,2020-04-05 19:37:25.049
LVBS,124264,2020-04-05 23:49:40.156
LVBS,124265,2020-04-05 23:57:28.741
LVBS,124268,2020-04-07 19:54:50.666
LVBS,124269,2020-04-07 20:35:38.190
LVBS,124270,2020-04-07 23:14:22.163
LVBS,124286,2020-04-14 04:29:16.628
LVBS,124304,2020-04-20 02:51:31.875
LVBS,124385,2020-05-08 08:00:27.579
LVBS,124431,2020-05-26 23:32:17.623
LVBS,124480,2020-06-17 21:38:34.775
LVBS,124481,2020-06-18 04:25:46.352
LVBS,124483,2020-06-18 13:38:56.645
LVBS,124484,2020-06-18 13:48:25.679
LVBS,124512,2020-07-11 02:44:09.955
LVBS,124558,2020-08-23 13:33:29.191
LVBS,124698,2020-10-31 05:50:02.151
LVBS,124725,2020-11-08 23:35:54.793
LVBS,124825,2020-12-14 07:58:16.685
LVBS,124856,2020-12-25 23:08:01.630
LVBS,124871,2020-12-30 22:10:27.929
LVBS,124908,2021-01-13 22:51:18.087
LVBS,125003,2021-02-21 14:54:43.963
LVBS,125047,2021-03-06 09:31:06.791
LVBS,125086,2021-03-21 01:50:38.024
LVBS,125156,2021-04-19 23:11:41.258
LVBS,125208,2021-05-14 07:57:39.048
LVBS,125231,2021-05-27 17:40:31.660
LVBS,125236,2021-05-30 20:34:01.848
LVBS,125237,2021-05-30 23:44:30.215
LVBS,125272,2021-06-11 19:22:14.430
LVBS,125277,2021-06-12 19:52:27.784
LVBS,125283,2021-06-17 00:15:30.677
LVBS,125322,2021-07-04 22:49:00.797
LVBS,125323,2021-07-05 03:15:00.517
LVBS,125476,2021-09-28 20:22:46.222
LVBS,125508,2021-10-10 14:05:20.766
LVBS,125519,2021-10-13 18:58:59.777
LVBS,125520,2021-10-14 04:26:39.476
LVBS,125642,2021-11-18 23:32:25.717
LVBS,125793,2022-01-20 18:31:23.119
MGDL,122164,2018-05-25 23:39:50.182
MGDL,122180,2018-06-02 08:30:27.443
MGDL,122186,2018-06-07 14:08:11.798
MGDL,122249,2018-07-04 01:50:11.023
MGDL,122264,2018-07-04 04:39:37.089
MGDL,122268,2018-07-04 05:22:40.894
MGDL,122269,2018-07-04 05:31:33.246
MGDL,122271,2018-07-04 06:06:03.942
MGDL,122279,2018-07-04 08:58:59.401
MGDL,122283,2018-07-04 11:59:04.647
MGDL,122293,2018-07-04 18:37:06.557
MGDL,122304,2018-07-04 20:33:09.279
MGDL,122324,2018-07-04 22:17:41.953
MGDL,122327,2018-07-04 22:30:09.064
MGDL,122347,2018-07-05 00:54:32.745
MGDL,122369,2018-07-05 04:30:29.508
MGDL,122379,2018-07-05 08:33:20.806
MGDL,122382,2018-07-05 09:02:58.483
MGDL,122385,2018-07-05 09:41:03.211
MGDL,122399,2018-07-05 16:39:18.554
MGDL,122403,2018-07-05 18:29:23.722
MGDL,122408,2018-07-05 20:41:11.071
MGDL,122476,2018-07-06 17:37:32.600
MGDL,122480,2018-07-06 18:41:43.100
MGDL,122502,2018-07-06 23:43:51.310
MGDL,122512,2018-07-07 04:28:42.216
MGDL,122524,2018-07-07 13:05:41.667
MGDL,122527,2018-07-07 16:02:17.436
MGDL,122537,2018-07-07 18:28:29.922
MGDL,122539,2018-07-07 20:19:26.215
MGDL,122540,2018-07-07 20:37:27.882
MGDL,122541,2018-07-07 20:39:41.320
MGDL,122544,2018-07-07 23:14:01.705
MGDL,122555,2018-07-08 12:39:14.730
MGDL,122559,2018-07-08 14:22:06.412
MGDL,122564,2018-07-08 19:00:52.711
MGDL,122570,2018-07-08 21:41:08.842
MGDL,122602,2018-07-09 20:30:22.544
MGDL,122605,2018-07-09 20:45:58.909
MGDL,122606,2018-07-09 20:47:00.360
MGDL,122632,2018-07-10 19:25:25.017
MGDL,122633,2018-07-10 19:31:59.389
MGDL,122635,2018-07-10 20:15:59.109
MGDL,122651,2018-07-11 05:16:28.815
MGDL,122694,2018-07-13 14:24:16.664
MGDL,122702,2018-07-14 01:26:10.533
MGDL,122723,2018-07-15 17:58:36.331
MGDL,122741,2018-07-17 02:07:49.412
MGDL,122758,2018-07-20 01:10:37.729
MGDL,122760,2018-07-20 13:07:43.471
MGDL,122763,2018-07-20 17:01:22.560
MGDL,122825,2018-07-28 03:24:04.840
MGDL,122850,2018-07-29 08:46:46.132
MGDL,122861,2018-07-29 15:20:10.775
MGDL,122867,2018-07-30 02:59:54.259
MGDL,122881,2018-07-31 01:30:54.035
MGDL,122887,2018-07-31 16:45:42.382
MGDL,122941,2018-08-06 21:34:54.696
MGDL,122989,2018-08-17 07:53:13.115
MGDL,122996,2018-08-18 23:42:28.232
MGDL,123024,2018-08-25 18:12:46.382
MGDL,123039,2018-09-01 04:35:29.500
MGDL,123341,2018-12-31 19:11:07.505
MGDL,123465,2019-03-29 20:18:14.481
MGDL,123806,2019-10-06 05:15:08.140
MGDL,123862,2019-11-01 00:55:14.816
MGDL,123867,2019-11-02 14:07:14.609
MGDL,124562,2020-08-26 20:34:20.980
MGDL,124860,2020-12-26 21:09:40.540
MGDL,124967,2021-02-05 23:46:12.693
MGDL,124986,2021-02-12 21:21:05.915
MGDL,125082,2021-03-20 00:59:36.494
MGDL,125086,2021-03-21 01:50:36.291
MGDL,125111,2021-04-05 18:42:39.666
MGDL,125207,2021-05-14 04:46:58.354
MGDL,125224,2021-05-25 13:19:33.724
MGDL,125230,2021-05-27 15:02:18.406
MGDL,125354,2021-07-21 00:04:42.001
MGDL,125387,2021-08-10 19:23:28.235
MNHM,122033,2018-03-30 18:10:41.571
MNHM,122079,2018-04-27 21:43:37.940
MNHM,122166,2018-05-27 23:14:30.072
MNHM,122188,2018-06-07 23:47:24.542
MNHM,122195,2018-06-09 02:29:20.852
MNHM,122196,2018-06-09 03:28:21.216
MNHM,122210,2018-06-14 00:46:11.396
MNHM,122212,2018-06-14 10:49:25.850
MNHM,122249,2018-07-04 01:50:15.308
MNHM,122253,2018-07-04 03:21:54.022
MNHM,122258,2018-07-04 04:08:38.381
MNHM,122267,2018-07-04 05:12:17.171
MNHM,122270,2018-07-04 05:57:30.803
MNHM,122280,2018-07-04 09:04:24.417
MNHM,122281,2018-07-04 10:52:04.337
MNHM,122283,2018-07-04 11:59:09.249
MNHM,122300,2018-07-04 20:05:04.042
MNHM,122302,2018-07-04 20:15:05.626
MNHM,122306,2018-07-04 20:42:22.026
MNHM,122309,2018-07-04 20:51:37.509
MNHM,122311,2018-07-04 21:03:02.774
MNHM,122320,2018-07-04 21:49:35.199
MNHM,122328,2018-07-04 22:36:11.870
MNHM,122329,2018-07-04 22:40:14.280
MNHM,122348,2018-07-05 00:55:14.144
MNHM,122349,2018-07-05 00:59:43.258
MNHM,122351,2018-07-05 01:19:11.210
MNHM,122356,2018-07-05 01:47:06.987
MNHM,122359,2018-07-05 02:15:36.059
MNHM,122364,2018-07-05 04:00:12.281
MNHM,122374,2018-07-05 07:08:32.383
MNHM,122378,2018-07-05 08:30:02.550
MNHM,122379,2018-07-05 08:33:25.854
MNHM,122398,2018-07-05 15:12:50.816
MNHM,122416,2018-07-05 23:20:47.319
MNHM,122448,2018-07-06 08:41:53.408
MNHM,122451,2018-07-06 10:08:57.078
MNHM,122479,2018-07-06 18:35:47.523
MNHM,122495,2018-07-06 22:20:47.974
MNHM,122505,2018-07-07 02:07:53.464
MNHM,122508,2018-07-07 03:00:03.807
MNHM,122512,2018-07-07 04:28:46.295
MNHM,122520,2018-07-07 10:01:38.937
MNHM,122537,2018-07-07 18:28:35.159
MNHM,122556,2018-07-08 12:52:26.316
MNHM,122557,2018-07-08 13:30:56.466
MNHM,122558,2018-07-08 13:54:03.615
MNHM,122560,2018-07-08 14:50:20.788
MNHM,122564,2018-07-08 19:00:56.928
MNHM,122565,2018-07-08 20:05:03.919
MNHM,122566,2018-07-08 20:06:39.892
MNHM,122571,2018-07-08 21:42:54.519
MNHM,122573,2018-07-08 21:56:54.314
MNHM,122574,2018-07-08 23:59:03.963
MNHM,122575,2018-07-09 00:59:38.853
MNHM,122594,2018-07-09 14:14:37.842
MNHM,122597,2018-07-09 15:16:14.267
MNHM,122599,2018-07-09 18:37:08.358
MNHM,122600,2018-07-09 19:31:24.881
MNHM,122602,2018-07-09 20:30:26.236
MNHM,122603,2018-07-09 20:42:59.158
MNHM,122604,2018-07-09 20:44:26.060
MNHM,122605,2018-07-09 20:46:03.351
MNHM,122632,2018-07-10 19:25:29.001
MNHM,122635,2018-07-10 20:16:03.154
MNHM,122645,2018-07-11 00:21:16.856
MNHM,122675,2018-07-12 05:16:21.729
MNHM,122677,2018-07-12 07:00:44.365
MNHM,122678,2018-07-12 07:53:46.792
MNHM,122702,2018-07-14 01:26:15.510
MNHM,122723,2018-07-15 17:58:40.072
MNHM,122741,2018-07-17 02:07:55.439
MNHM,122746,2018-07-17 17:39:23.644
MNHM,122749,2018-07-18 15:24:18.874
